day,issue_hour,scenario,historical_day
292,18,0,289
292,18,1,288
292,18,2,287
292,18,3,286
292,18,4,285
292,18,5,282
292,18,6,281
292,18,7,280
292,18,8,279
292,18,9,278
293,0,0,292
293,0,1,289
293,0,2,288
293,0,3,287
293,0,4,286
293,0,5,285
293,0,6,282
293,0,7,281
293,0,8,280
293,0,9,279
293,6,0,292
293,6,1,289
293,6,2,288
293,6,3,287
293,6,4,286
293,6,5,285
293,6,6,282
293,6,7,281
293,6,8,280
293,6,9,279
293,12,0,292
293,12,1,289
293,12,2,288
293,12,3,287
293,12,4,286
293,12,5,285
293,12,6,282
293,12,7,281
293,12,8,280
293,12,9,279
293,18,0,292
293,18,1,289
293,18,2,288
293,18,3,287
293,18,4,286
293,18,5,285
293,18,6,282
293,18,7,281
293,18,8,280
293,18,9,279
294,0,0,293
294,0,1,292
294,0,2,289
294,0,3,288
294,0,4,287
294,0,5,286
294,0,6,285
294,0,7,282
294,0,8,281
294,0,9,280
294,6,0,293
294,6,1,292
294,6,2,289
294,6,3,288
294,6,4,287
294,6,5,286
294,6,6,285
294,6,7,282
294,6,8,281
294,6,9,280
294,12,0,293
294,12,1,292
294,12,2,289
294,12,3,288
294,12,4,287
294,12,5,286
294,12,6,285
294,12,7,282
294,12,8,281
294,12,9,280
294,18,0,293
294,18,1,292
294,18,2,289
294,18,3,288
294,18,4,287
294,18,5,286
294,18,6,285
294,18,7,282
294,18,8,281
294,18,9,280
295,0,0,294
295,0,1,293
295,0,2,292
295,0,3,289
295,0,4,288
295,0,5,287
295,0,6,286
295,0,7,285
295,0,8,282
295,0,9,281
295,6,0,294
295,6,1,293
295,6,2,292
295,6,3,289
295,6,4,288
295,6,5,287
295,6,6,286
295,6,7,285
295,6,8,282
295,6,9,281
295,12,0,294
295,12,1,293
295,12,2,292
295,12,3,289
295,12,4,288
295,12,5,287
295,12,6,286
295,12,7,285
295,12,8,282
295,12,9,281
295,18,0,294
295,18,1,293
295,18,2,292
295,18,3,289
295,18,4,288
295,18,5,287
295,18,6,286
295,18,7,285
295,18,8,282
295,18,9,281
296,0,0,295
296,0,1,294
296,0,2,293
296,0,3,292
296,0,4,289
296,0,5,288
296,0,6,287
296,0,7,286
296,0,8,285
296,0,9,282
296,6,0,295
296,6,1,294
296,6,2,293
296,6,3,292
296,6,4,289
296,6,5,288
296,6,6,287
296,6,7,286
296,6,8,285
296,6,9,282
296,12,0,295
296,12,1,294
296,12,2,293
296,12,3,292
296,12,4,289
296,12,5,288
296,12,6,287
296,12,7,286
296,12,8,285
296,12,9,282
296,18,0,295
296,18,1,294
296,18,2,293
296,18,3,292
296,18,4,289
296,18,5,288
296,18,6,287
296,18,7,286
296,18,8,285
296,18,9,282
297,0,0,291
297,0,1,290
297,0,2,284
297,0,3,283
297,0,4,277
297,0,5,276
297,0,6,270
297,0,7,269
297,0,8,263
297,0,9,262
297,6,0,291
297,6,1,290
297,6,2,284
297,6,3,283
297,6,4,277
297,6,5,276
297,6,6,270
297,6,7,269
297,6,8,263
297,6,9,262
297,12,0,291
297,12,1,290
297,12,2,284
297,12,3,283
297,12,4,277
297,12,5,276
297,12,6,270
297,12,7,269
297,12,8,263
297,12,9,262
297,18,0,291
297,18,1,290
297,18,2,284
297,18,3,283
297,18,4,277
297,18,5,276
297,18,6,270
297,18,7,269
297,18,8,263
297,18,9,262
298,0,0,297
298,0,1,291
298,0,2,290
298,0,3,284
298,0,4,283
298,0,5,277
298,0,6,276
298,0,7,270
298,0,8,269
298,0,9,263
298,6,0,297
298,6,1,291
298,6,2,290
298,6,3,284
298,6,4,283
298,6,5,277
298,6,6,276
298,6,7,270
298,6,8,269
298,6,9,263
298,12,0,297
298,12,1,291
298,12,2,290
298,12,3,284
298,12,4,283
298,12,5,277
298,12,6,276
298,12,7,270
298,12,8,269
298,12,9,263
298,18,0,297
298,18,1,291
298,18,2,290
298,18,3,284
298,18,4,283
298,18,5,277
298,18,6,276
298,18,7,270
298,18,8,269
298,18,9,263
299,0,0,296
299,0,1,295
299,0,2,294
299,0,3,293
299,0,4,292
299,0,5,289
299,0,6,288
299,0,7,287
299,0,8,286
299,0,9,285
299,6,0,296
299,6,1,295
299,6,2,294
299,6,3,293
299,6,4,292
299,6,5,289
299,6,6,288
299,6,7,287
299,6,8,286
299,6,9,285
299,12,0,296
299,12,1,295
299,12,2,294
299,12,3,293
299,12,4,292
299,12,5,289
299,12,6,288
299,12,7,287
299,12,8,286
299,12,9,285
299,18,0,296
299,18,1,295
299,18,2,294
299,18,3,293
299,18,4,292
299,18,5,289
299,18,6,288
299,18,7,287
299,18,8,286
299,18,9,285
300,0,0,299
300,0,1,296
300,0,2,295
300,0,3,294
300,0,4,293
300,0,5,292
300,0,6,289
300,0,7,288
300,0,8,287
300,0,9,286
300,6,0,299
300,6,1,296
300,6,2,295
300,6,3,294
300,6,4,293
300,6,5,292
300,6,6,289
300,6,7,288
300,6,8,287
300,6,9,286
300,12,0,299
300,12,1,296
300,12,2,295
300,12,3,294
300,12,4,293
300,12,5,292
300,12,6,289
300,12,7,288
300,12,8,287
300,12,9,286
300,18,0,299
300,18,1,296
300,18,2,295
300,18,3,294
300,18,4,293
300,18,5,292
300,18,6,289
300,18,7,288
300,18,8,287
300,18,9,286
301,0,0,300
301,0,1,299
301,0,2,296
301,0,3,295
301,0,4,294
301,0,5,293
301,0,6,292
301,0,7,289
301,0,8,288
301,0,9,287
301,6,0,300
301,6,1,299
301,6,2,296
301,6,3,295
301,6,4,294
301,6,5,293
301,6,6,292
301,6,7,289
301,6,8,288
301,6,9,287
301,12,0,300
301,12,1,299
301,12,2,296
301,12,3,295
301,12,4,294
301,12,5,293
301,12,6,292
301,12,7,289
301,12,8,288
301,12,9,287
301,18,0,300
301,18,1,299
301,18,2,296
301,18,3,295
301,18,4,294
301,18,5,293
301,18,6,292
301,18,7,289
301,18,8,288
301,18,9,287
302,0,0,301
302,0,1,300
302,0,2,299
302,0,3,296
302,0,4,295
302,0,5,294
302,0,6,293
302,0,7,292
302,0,8,289
302,0,9,288
302,6,0,301
302,6,1,300
302,6,2,299
302,6,3,296
302,6,4,295
302,6,5,294
302,6,6,293
302,6,7,292
302,6,8,289
302,6,9,288
302,12,0,301
302,12,1,300
302,12,2,299
302,12,3,296
302,12,4,295
302,12,5,294
302,12,6,293
302,12,7,292
302,12,8,289
302,12,9,288
302,18,0,301
302,18,1,300
302,18,2,299
302,18,3,296
302,18,4,295
302,18,5,294
302,18,6,293
302,18,7,292
302,18,8,289
302,18,9,288
303,0,0,302
303,0,1,301
303,0,2,300
303,0,3,299
303,0,4,296
303,0,5,295
303,0,6,294
303,0,7,293
303,0,8,292
303,0,9,289
303,6,0,302
303,6,1,301
303,6,2,300
303,6,3,299
303,6,4,296
303,6,5,295
303,6,6,294
303,6,7,293
303,6,8,292
303,6,9,289
303,12,0,302
303,12,1,301
303,12,2,300
303,12,3,299
303,12,4,296
303,12,5,295
303,12,6,294
303,12,7,293
303,12,8,292
303,12,9,289
303,18,0,302
303,18,1,301
303,18,2,300
303,18,3,299
303,18,4,296
303,18,5,295
303,18,6,294
303,18,7,293
303,18,8,292
303,18,9,289
304,0,0,298
304,0,1,297
304,0,2,291
304,0,3,290
304,0,4,284
304,0,5,283
304,0,6,277
304,0,7,276
304,0,8,270
304,0,9,269
304,6,0,298
304,6,1,297
304,6,2,291
304,6,3,290
304,6,4,284
304,6,5,283
304,6,6,277
304,6,7,276
304,6,8,270
304,6,9,269
304,12,0,298
304,12,1,297
304,12,2,291
304,12,3,290
304,12,4,284
304,12,5,283
304,12,6,277
304,12,7,276
304,12,8,270
304,12,9,269
304,18,0,298
304,18,1,297
304,18,2,291
304,18,3,290
304,18,4,284
304,18,5,283
304,18,6,277
304,18,7,276
304,18,8,270
304,18,9,269
305,0,0,304
305,0,1,298
305,0,2,297
305,0,3,291
305,0,4,290
305,0,5,284
305,0,6,283
305,0,7,277
305,0,8,276
305,0,9,270
305,6,0,304
305,6,1,298
305,6,2,297
305,6,3,291
305,6,4,290
305,6,5,284
305,6,6,283
305,6,7,277
305,6,8,276
305,6,9,270
305,12,0,304
305,12,1,298
305,12,2,297
305,12,3,291
305,12,4,290
305,12,5,284
305,12,6,283
305,12,7,277
305,12,8,276
305,12,9,270
305,18,0,304
305,18,1,298
305,18,2,297
305,18,3,291
305,18,4,290
305,18,5,284
305,18,6,283
305,18,7,277
305,18,8,276
305,18,9,270
306,0,0,303
306,0,1,302
306,0,2,301
306,0,3,300
306,0,4,299
306,0,5,296
306,0,6,295
306,0,7,294
306,0,8,293
306,0,9,292
306,6,0,303
306,6,1,302
306,6,2,301
306,6,3,300
306,6,4,299
306,6,5,296
306,6,6,295
306,6,7,294
306,6,8,293
306,6,9,292
306,12,0,303
306,12,1,302
306,12,2,301
306,12,3,300
306,12,4,299
306,12,5,296
306,12,6,295
306,12,7,294
306,12,8,293
306,12,9,292
306,18,0,303
306,18,1,302
306,18,2,301
306,18,3,300
306,18,4,299
306,18,5,296
306,18,6,295
306,18,7,294
306,18,8,293
306,18,9,292
307,0,0,306
307,0,1,303
307,0,2,302
307,0,3,301
307,0,4,300
307,0,5,299
307,0,6,296
307,0,7,295
307,0,8,294
307,0,9,293
307,6,0,306
307,6,1,303
307,6,2,302
307,6,3,301
307,6,4,300
307,6,5,299
307,6,6,296
307,6,7,295
307,6,8,294
307,6,9,293
307,12,0,306
307,12,1,303
307,12,2,302
307,12,3,301
307,12,4,300
307,12,5,299
307,12,6,296
307,12,7,295
307,12,8,294
307,12,9,293
307,18,0,306
307,18,1,303
307,18,2,302
307,18,3,301
307,18,4,300
307,18,5,299
307,18,6,296
307,18,7,295
307,18,8,294
307,18,9,293
308,0,0,307
308,0,1,306
308,0,2,303
308,0,3,302
308,0,4,301
308,0,5,300
308,0,6,299
308,0,7,296
308,0,8,295
308,0,9,294
308,6,0,307
308,6,1,306
308,6,2,303
308,6,3,302
308,6,4,301
308,6,5,300
308,6,6,299
308,6,7,296
308,6,8,295
308,6,9,294
308,12,0,307
308,12,1,306
308,12,2,303
308,12,3,302
308,12,4,301
308,12,5,300
308,12,6,299
308,12,7,296
308,12,8,295
308,12,9,294
308,18,0,307
308,18,1,306
308,18,2,303
308,18,3,302
308,18,4,301
308,18,5,300
308,18,6,299
308,18,7,296
308,18,8,295
308,18,9,294
309,0,0,308
309,0,1,307
309,0,2,306
309,0,3,303
309,0,4,302
309,0,5,301
309,0,6,300
309,0,7,299
309,0,8,296
309,0,9,295
309,6,0,308
309,6,1,307
309,6,2,306
309,6,3,303
309,6,4,302
309,6,5,301
309,6,6,300
309,6,7,299
309,6,8,296
309,6,9,295
309,12,0,308
309,12,1,307
309,12,2,306
309,12,3,303
309,12,4,302
309,12,5,301
309,12,6,300
309,12,7,299
309,12,8,296
309,12,9,295
309,18,0,308
309,18,1,307
309,18,2,306
309,18,3,303
309,18,4,302
309,18,5,301
309,18,6,300
309,18,7,299
309,18,8,296
309,18,9,295
310,0,0,309
310,0,1,308
310,0,2,307
310,0,3,306
310,0,4,303
310,0,5,302
310,0,6,301
310,0,7,300
310,0,8,299
310,0,9,296
310,6,0,309
310,6,1,308
310,6,2,307
310,6,3,306
310,6,4,303
310,6,5,302
310,6,6,301
310,6,7,300
310,6,8,299
310,6,9,296
310,12,0,309
310,12,1,308
310,12,2,307
310,12,3,306
310,12,4,303
310,12,5,302
310,12,6,301
310,12,7,300
310,12,8,299
310,12,9,296
310,18,0,309
310,18,1,308
310,18,2,307
310,18,3,306
310,18,4,303
310,18,5,302
310,18,6,301
310,18,7,300
310,18,8,299
310,18,9,296
311,0,0,305
311,0,1,304
311,0,2,298
311,0,3,297
311,0,4,291
311,0,5,290
311,0,6,284
311,0,7,283
311,0,8,277
311,0,9,276
311,6,0,305
311,6,1,304
311,6,2,298
311,6,3,297
311,6,4,291
311,6,5,290
311,6,6,284
311,6,7,283
311,6,8,277
311,6,9,276
311,12,0,305
311,12,1,304
311,12,2,298
311,12,3,297
311,12,4,291
311,12,5,290
311,12,6,284
311,12,7,283
311,12,8,277
311,12,9,276
311,18,0,305
311,18,1,304
311,18,2,298
311,18,3,297
311,18,4,291
311,18,5,290
311,18,6,284
311,18,7,283
311,18,8,277
311,18,9,276
312,0,0,311
312,0,1,305
312,0,2,304
312,0,3,298
312,0,4,297
312,0,5,291
312,0,6,290
312,0,7,284
312,0,8,283
312,0,9,277
312,6,0,311
312,6,1,305
312,6,2,304
312,6,3,298
312,6,4,297
312,6,5,291
312,6,6,290
312,6,7,284
312,6,8,283
312,6,9,277
312,12,0,311
312,12,1,305
312,12,2,304
312,12,3,298
312,12,4,297
312,12,5,291
312,12,6,290
312,12,7,284
312,12,8,283
312,12,9,277
312,18,0,311
312,18,1,305
312,18,2,304
312,18,3,298
312,18,4,297
312,18,5,291
312,18,6,290
312,18,7,284
312,18,8,283
312,18,9,277
313,0,0,310
313,0,1,309
313,0,2,308
313,0,3,307
313,0,4,306
313,0,5,303
313,0,6,302
313,0,7,301
313,0,8,300
313,0,9,299
313,6,0,310
313,6,1,309
313,6,2,308
313,6,3,307
313,6,4,306
313,6,5,303
313,6,6,302
313,6,7,301
313,6,8,300
313,6,9,299
313,12,0,310
313,12,1,309
313,12,2,308
313,12,3,307
313,12,4,306
313,12,5,303
313,12,6,302
313,12,7,301
313,12,8,300
313,12,9,299
313,18,0,310
313,18,1,309
313,18,2,308
313,18,3,307
313,18,4,306
313,18,5,303
313,18,6,302
313,18,7,301
313,18,8,300
313,18,9,299
314,0,0,313
314,0,1,310
314,0,2,309
314,0,3,308
314,0,4,307
314,0,5,306
314,0,6,303
314,0,7,302
314,0,8,301
314,0,9,300
314,6,0,313
314,6,1,310
314,6,2,309
314,6,3,308
314,6,4,307
314,6,5,306
314,6,6,303
314,6,7,302
314,6,8,301
314,6,9,300
314,12,0,313
314,12,1,310
314,12,2,309
314,12,3,308
314,12,4,307
314,12,5,306
314,12,6,303
314,12,7,302
314,12,8,301
314,12,9,300
314,18,0,313
314,18,1,310
314,18,2,309
314,18,3,308
314,18,4,307
314,18,5,306
314,18,6,303
314,18,7,302
314,18,8,301
314,18,9,300
315,0,0,314
315,0,1,313
315,0,2,310
315,0,3,309
315,0,4,308
315,0,5,307
315,0,6,306
315,0,7,303
315,0,8,302
315,0,9,301
315,6,0,314
315,6,1,313
315,6,2,310
315,6,3,309
315,6,4,308
315,6,5,307
315,6,6,306
315,6,7,303
315,6,8,302
315,6,9,301
315,12,0,314
315,12,1,313
315,12,2,310
315,12,3,309
315,12,4,308
315,12,5,307
315,12,6,306
315,12,7,303
315,12,8,302
315,12,9,301
315,18,0,314
315,18,1,313
315,18,2,310
315,18,3,309
315,18,4,308
315,18,5,307
315,18,6,306
315,18,7,303
315,18,8,302
315,18,9,301
316,0,0,315
316,0,1,314
316,0,2,313
316,0,3,310
316,0,4,309
316,0,5,308
316,0,6,307
316,0,7,306
316,0,8,303
316,0,9,302
316,6,0,315
316,6,1,314
316,6,2,313
316,6,3,310
316,6,4,309
316,6,5,308
316,6,6,307
316,6,7,306
316,6,8,303
316,6,9,302
316,12,0,315
316,12,1,314
316,12,2,313
316,12,3,310
316,12,4,309
316,12,5,308
316,12,6,307
316,12,7,306
316,12,8,303
316,12,9,302
316,18,0,315
316,18,1,314
316,18,2,313
316,18,3,310
316,18,4,309
316,18,5,308
316,18,6,307
316,18,7,306
316,18,8,303
316,18,9,302
317,0,0,316
317,0,1,315
317,0,2,314
317,0,3,313
317,0,4,310
317,0,5,309
317,0,6,308
317,0,7,307
317,0,8,306
317,0,9,303
317,6,0,316
317,6,1,315
317,6,2,314
317,6,3,313
317,6,4,310
317,6,5,309
317,6,6,308
317,6,7,307
317,6,8,306
317,6,9,303
317,12,0,316
317,12,1,315
317,12,2,314
317,12,3,313
317,12,4,310
317,12,5,309
317,12,6,308
317,12,7,307
317,12,8,306
317,12,9,303
317,18,0,316
317,18,1,315
317,18,2,314
317,18,3,313
317,18,4,310
317,18,5,309
317,18,6,308
317,18,7,307
317,18,8,306
317,18,9,303
318,0,0,312
318,0,1,311
318,0,2,305
318,0,3,304
318,0,4,298
318,0,5,297
318,0,6,291
318,0,7,290
318,0,8,284
318,0,9,283
318,6,0,312
318,6,1,311
318,6,2,305
318,6,3,304
318,6,4,298
318,6,5,297
318,6,6,291
318,6,7,290
318,6,8,284
318,6,9,283
318,12,0,312
318,12,1,311
318,12,2,305
318,12,3,304
318,12,4,298
318,12,5,297
318,12,6,291
318,12,7,290
318,12,8,284
318,12,9,283
318,18,0,312
318,18,1,311
318,18,2,305
318,18,3,304
318,18,4,298
318,18,5,297
318,18,6,291
318,18,7,290
318,18,8,284
318,18,9,283
319,0,0,318
319,0,1,312
319,0,2,311
319,0,3,305
319,0,4,304
319,0,5,298
319,0,6,297
319,0,7,291
319,0,8,290
319,0,9,284
319,6,0,318
319,6,1,312
319,6,2,311
319,6,3,305
319,6,4,304
319,6,5,298
319,6,6,297
319,6,7,291
319,6,8,290
319,6,9,284
319,12,0,318
319,12,1,312
319,12,2,311
319,12,3,305
319,12,4,304
319,12,5,298
319,12,6,297
319,12,7,291
319,12,8,290
319,12,9,284
319,18,0,318
319,18,1,312
319,18,2,311
319,18,3,305
319,18,4,304
319,18,5,298
319,18,6,297
319,18,7,291
319,18,8,290
319,18,9,284
320,0,0,317
320,0,1,316
320,0,2,315
320,0,3,314
320,0,4,313
320,0,5,310
320,0,6,309
320,0,7,308
320,0,8,307
320,0,9,306
320,6,0,317
320,6,1,316
320,6,2,315
320,6,3,314
320,6,4,313
320,6,5,310
320,6,6,309
320,6,7,308
320,6,8,307
320,6,9,306
320,12,0,317
320,12,1,316
320,12,2,315
320,12,3,314
320,12,4,313
320,12,5,310
320,12,6,309
320,12,7,308
320,12,8,307
320,12,9,306
320,18,0,317
320,18,1,316
320,18,2,315
320,18,3,314
320,18,4,313
320,18,5,310
320,18,6,309
320,18,7,308
320,18,8,307
320,18,9,306
321,0,0,320
321,0,1,317
321,0,2,316
321,0,3,315
321,0,4,314
321,0,5,313
321,0,6,310
321,0,7,309
321,0,8,308
321,0,9,307
321,6,0,320
321,6,1,317
321,6,2,316
321,6,3,315
321,6,4,314
321,6,5,313
321,6,6,310
321,6,7,309
321,6,8,308
321,6,9,307
321,12,0,320
321,12,1,317
321,12,2,316
321,12,3,315
321,12,4,314
321,12,5,313
321,12,6,310
321,12,7,309
321,12,8,308
321,12,9,307
321,18,0,320
321,18,1,317
321,18,2,316
321,18,3,315
321,18,4,314
321,18,5,313
321,18,6,310
321,18,7,309
321,18,8,308
321,18,9,307
322,0,0,321
322,0,1,320
322,0,2,317
322,0,3,316
322,0,4,315
322,0,5,314
322,0,6,313
322,0,7,310
322,0,8,309
322,0,9,308
322,6,0,321
322,6,1,320
322,6,2,317
322,6,3,316
322,6,4,315
322,6,5,314
322,6,6,313
322,6,7,310
322,6,8,309
322,6,9,308
322,12,0,321
322,12,1,320
322,12,2,317
322,12,3,316
322,12,4,315
322,12,5,314
322,12,6,313
322,12,7,310
322,12,8,309
322,12,9,308
322,18,0,321
322,18,1,320
322,18,2,317
322,18,3,316
322,18,4,315
322,18,5,314
322,18,6,313
322,18,7,310
322,18,8,309
322,18,9,308
323,0,0,322
323,0,1,321
323,0,2,320
323,0,3,317
323,0,4,316
323,0,5,315
323,0,6,314
323,0,7,313
323,0,8,310
323,0,9,309
323,6,0,322
323,6,1,321
323,6,2,320
323,6,3,317
323,6,4,316
323,6,5,315
323,6,6,314
323,6,7,313
323,6,8,310
323,6,9,309
323,12,0,322
323,12,1,321
323,12,2,320
323,12,3,317
323,12,4,316
323,12,5,315
323,12,6,314
323,12,7,313
323,12,8,310
323,12,9,309
323,18,0,322
323,18,1,321
323,18,2,320
323,18,3,317
323,18,4,316
323,18,5,315
323,18,6,314
323,18,7,313
323,18,8,310
323,18,9,309
324,0,0,323
324,0,1,322
324,0,2,321
324,0,3,320
324,0,4,317
324,0,5,316
324,0,6,315
324,0,7,314
324,0,8,313
324,0,9,310
324,6,0,323
324,6,1,322
324,6,2,321
324,6,3,320
324,6,4,317
324,6,5,316
324,6,6,315
324,6,7,314
324,6,8,313
324,6,9,310
324,12,0,323
324,12,1,322
324,12,2,321
324,12,3,320
324,12,4,317
324,12,5,316
324,12,6,315
324,12,7,314
324,12,8,313
324,12,9,310
324,18,0,323
324,18,1,322
324,18,2,321
324,18,3,320
324,18,4,317
324,18,5,316
324,18,6,315
324,18,7,314
324,18,8,313
324,18,9,310
325,0,0,319
325,0,1,318
325,0,2,312
325,0,3,311
325,0,4,305
325,0,5,304
325,0,6,298
325,0,7,297
325,0,8,291
325,0,9,290
325,6,0,319
325,6,1,318
325,6,2,312
325,6,3,311
325,6,4,305
325,6,5,304
325,6,6,298
325,6,7,297
325,6,8,291
325,6,9,290
325,12,0,319
325,12,1,318
325,12,2,312
325,12,3,311
325,12,4,305
325,12,5,304
325,12,6,298
325,12,7,297
325,12,8,291
325,12,9,290
325,18,0,319
325,18,1,318
325,18,2,312
325,18,3,311
325,18,4,305
325,18,5,304
325,18,6,298
325,18,7,297
325,18,8,291
325,18,9,290
326,0,0,325
326,0,1,319
326,0,2,318
326,0,3,312
326,0,4,311
326,0,5,305
326,0,6,304
326,0,7,298
326,0,8,297
326,0,9,291
326,6,0,325
326,6,1,319
326,6,2,318
326,6,3,312
326,6,4,311
326,6,5,305
326,6,6,304
326,6,7,298
326,6,8,297
326,6,9,291
326,12,0,325
326,12,1,319
326,12,2,318
326,12,3,312
326,12,4,311
326,12,5,305
326,12,6,304
326,12,7,298
326,12,8,297
326,12,9,291
326,18,0,325
326,18,1,319
326,18,2,318
326,18,3,312
326,18,4,311
326,18,5,305
326,18,6,304
326,18,7,298
326,18,8,297
326,18,9,291
327,0,0,324
327,0,1,323
327,0,2,322
327,0,3,321
327,0,4,320
327,0,5,317
327,0,6,316
327,0,7,315
327,0,8,314
327,0,9,313
327,6,0,324
327,6,1,323
327,6,2,322
327,6,3,321
327,6,4,320
327,6,5,317
327,6,6,316
327,6,7,315
327,6,8,314
327,6,9,313
327,12,0,324
327,12,1,323
327,12,2,322
327,12,3,321
327,12,4,320
327,12,5,317
327,12,6,316
327,12,7,315
327,12,8,314
327,12,9,313
327,18,0,324
327,18,1,323
327,18,2,322
327,18,3,321
327,18,4,320
327,18,5,317
327,18,6,316
327,18,7,315
327,18,8,314
327,18,9,313
328,0,0,327
328,0,1,324
328,0,2,323
328,0,3,322
328,0,4,321
328,0,5,320
328,0,6,317
328,0,7,316
328,0,8,315
328,0,9,314
328,6,0,327
328,6,1,324
328,6,2,323
328,6,3,322
328,6,4,321
328,6,5,320
328,6,6,317
328,6,7,316
328,6,8,315
328,6,9,314
328,12,0,327
328,12,1,324
328,12,2,323
328,12,3,322
328,12,4,321
328,12,5,320
328,12,6,317
328,12,7,316
328,12,8,315
328,12,9,314
328,18,0,327
328,18,1,324
328,18,2,323
328,18,3,322
328,18,4,321
328,18,5,320
328,18,6,317
328,18,7,316
328,18,8,315
328,18,9,314
329,0,0,328
329,0,1,327
329,0,2,324
329,0,3,323
329,0,4,322
329,0,5,321
329,0,6,320
329,0,7,317
329,0,8,316
329,0,9,315
329,6,0,328
329,6,1,327
329,6,2,324
329,6,3,323
329,6,4,322
329,6,5,321
329,6,6,320
329,6,7,317
329,6,8,316
329,6,9,315
329,12,0,328
329,12,1,327
329,12,2,324
329,12,3,323
329,12,4,322
329,12,5,321
329,12,6,320
329,12,7,317
329,12,8,316
329,12,9,315
329,18,0,328
329,18,1,327
329,18,2,324
329,18,3,323
329,18,4,322
329,18,5,321
329,18,6,320
329,18,7,317
329,18,8,316
329,18,9,315
330,0,0,329
330,0,1,328
330,0,2,327
330,0,3,324
330,0,4,323
330,0,5,322
330,0,6,321
330,0,7,320
330,0,8,317
330,0,9,316
330,6,0,329
330,6,1,328
330,6,2,327
330,6,3,324
330,6,4,323
330,6,5,322
330,6,6,321
330,6,7,320
330,6,8,317
330,6,9,316
330,12,0,329
330,12,1,328
330,12,2,327
330,12,3,324
330,12,4,323
330,12,5,322
330,12,6,321
330,12,7,320
330,12,8,317
330,12,9,316
330,18,0,329
330,18,1,328
330,18,2,327
330,18,3,324
330,18,4,323
330,18,5,322
330,18,6,321
330,18,7,320
330,18,8,317
330,18,9,316
331,0,0,330
331,0,1,329
331,0,2,328
331,0,3,327
331,0,4,324
331,0,5,323
331,0,6,322
331,0,7,321
331,0,8,320
331,0,9,317
331,6,0,330
331,6,1,329
331,6,2,328
331,6,3,327
331,6,4,324
331,6,5,323
331,6,6,322
331,6,7,321
331,6,8,320
331,6,9,317
331,12,0,330
331,12,1,329
331,12,2,328
331,12,3,327
331,12,4,324
331,12,5,323
331,12,6,322
331,12,7,321
331,12,8,320
331,12,9,317
331,18,0,330
331,18,1,329
331,18,2,328
331,18,3,327
331,18,4,324
331,18,5,323
331,18,6,322
331,18,7,321
331,18,8,320
331,18,9,317
332,0,0,326
332,0,1,325
332,0,2,319
332,0,3,318
332,0,4,312
332,0,5,311
332,0,6,305
332,0,7,304
332,0,8,298
332,0,9,297
332,6,0,326
332,6,1,325
332,6,2,319
332,6,3,318
332,6,4,312
332,6,5,311
332,6,6,305
332,6,7,304
332,6,8,298
332,6,9,297
332,12,0,326
332,12,1,325
332,12,2,319
332,12,3,318
332,12,4,312
332,12,5,311
332,12,6,305
332,12,7,304
332,12,8,298
332,12,9,297
332,18,0,326
332,18,1,325
332,18,2,319
332,18,3,318
332,18,4,312
332,18,5,311
332,18,6,305
332,18,7,304
332,18,8,298
332,18,9,297
333,0,0,332
333,0,1,326
333,0,2,325
333,0,3,319
333,0,4,318
333,0,5,312
333,0,6,311
333,0,7,305
333,0,8,304
333,0,9,298
333,6,0,332
333,6,1,326
333,6,2,325
333,6,3,319
333,6,4,318
333,6,5,312
333,6,6,311
333,6,7,305
333,6,8,304
333,6,9,298
333,12,0,332
333,12,1,326
333,12,2,325
333,12,3,319
333,12,4,318
333,12,5,312
333,12,6,311
333,12,7,305
333,12,8,304
333,12,9,298
333,18,0,332
333,18,1,326
333,18,2,325
333,18,3,319
333,18,4,318
333,18,5,312
333,18,6,311
333,18,7,305
333,18,8,304
333,18,9,298
334,0,0,331
334,0,1,330
334,0,2,329
334,0,3,328
334,0,4,327
334,0,5,324
334,0,6,323
334,0,7,322
334,0,8,321
334,0,9,320
334,6,0,331
334,6,1,330
334,6,2,329
334,6,3,328
334,6,4,327
334,6,5,324
334,6,6,323
334,6,7,322
334,6,8,321
334,6,9,320
334,12,0,331
334,12,1,330
334,12,2,329
334,12,3,328
334,12,4,327
334,12,5,324
334,12,6,323
334,12,7,322
334,12,8,321
334,12,9,320
334,18,0,331
334,18,1,330
334,18,2,329
334,18,3,328
334,18,4,327
334,18,5,324
334,18,6,323
334,18,7,322
334,18,8,321
334,18,9,320
335,0,0,334
335,0,1,331
335,0,2,330
335,0,3,329
335,0,4,328
335,0,5,327
335,0,6,324
335,0,7,323
335,0,8,322
335,0,9,321
335,6,0,334
335,6,1,331
335,6,2,330
335,6,3,329
335,6,4,328
335,6,5,327
335,6,6,324
335,6,7,323
335,6,8,322
335,6,9,321
335,12,0,334
335,12,1,331
335,12,2,330
335,12,3,329
335,12,4,328
335,12,5,327
335,12,6,324
335,12,7,323
335,12,8,322
335,12,9,321
335,18,0,334
335,18,1,331
335,18,2,330
335,18,3,329
335,18,4,328
335,18,5,327
335,18,6,324
335,18,7,323
335,18,8,322
335,18,9,321
336,0,0,335
336,0,1,334
336,0,2,331
336,0,3,330
336,0,4,329
336,0,5,328
336,0,6,327
336,0,7,324
336,0,8,323
336,0,9,322
336,6,0,335
336,6,1,334
336,6,2,331
336,6,3,330
336,6,4,329
336,6,5,328
336,6,6,327
