date,policy,t,issue_slot,price_yuan_per_kwh,load_kw,pv_kw,committed_grid_kwh,baseline_grid_kwh,adjustment_grid_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,emergency_cost_yuan
2025-03-03,H24,97,72,0.9947,6291.1714,2079.1443,672.8568790965796,582.6567009739082,90.20017812267145,-0.0,0.0,29.147637570087,0.0,10798.11212280665,10798.11212280665,144.9657754548277
2025-03-03,H24,98,72,0.9724,6122.38,1761.375,695.0473387236653,608.0726618516428,86.97467687202254,0.0,0.0,31.7868279430013,0.0,10798.11212280665,10798.11212280665,154.54755745887232
2025-03-03,H24,99,72,0.9833,6084.8075,1481.5482,741.9479626276718,682.2426390225855,59.70532360508628,0.0,2.571389085785995,22.690531619875458,0.0,10798.11212280665,10795.255023822443,111.55799870911768
2025-03-03,H24,100,72,0.9715,6035.2236,1237.8775,787.2500697810433,739.6185608807909,47.631508900252356,0.0,12.307613552290007,0.0,0.0,10795.255023822443,10781.579897653231,0.0
2025-03-03,H24,101,72,0.9481,5991.83,989.85,833.2023937356153,791.2737797010064,41.92861403460881,0.0,0.0,0.4609395977180668,0.0,10781.579897653231,10781.579897653231,2.1850841629824957
2025-03-03,H24,102,72,0.9987,6119.4869,704.3967,868.9424194503968,839.0936928297392,29.848726620657544,0.0,11.802732357880132,21.76988152505635,0.0,10781.579897653231,10768.46575058892,108.70790339536887
2025-03-03,H24,103,72,1.0766,6098.8968,442.3863,909.0385639644642,889.2542105405533,19.78435342391083,0.0,0.0,33.71318603553583,0.0,10768.46575058892,10768.46575058892,181.47808042928935
2025-03-03,H24,104,72,1.1113,6062.37,229.1625,952.5846296288992,935.483365496195,17.10126413270416,0.0,6.857724225798847,12.758896145301975,0.0,10768.46575058892,10760.8460570047,70.89480643137043
2025-03-03,H24,105,72,1.0834,6295.1449,52.5896,995.417870521139,986.2788266436598,9.13904387747914,0.0,10.275738938716586,34.73227387347781,0.0,10760.8460570047,10749.428569295014,188.14472757262928
2025-03-03,H24,106,72,1.1267,5486.1258,0.0,886.5242710223106,882.7231613618997,3.80110966041093,0.0,3.75619262829332,24.07383634939606,0.0,10749.428569295014,10745.255021930245,135.6199570743227
