date,policy,t,issue_slot,price_yuan_per_kwh,load_kw,pv_kw,committed_grid_kwh,baseline_grid_kwh,adjustment_grid_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,emergency_cost_yuan
2025-06-07,H24,68,36,0.4827,3581.17,6798.3,-0.0,813.8429625884991,-813.8429625884991,219.98931562879184,0.0,0.0,316.19901770454146,9914.716534698093,10112.706918764006,0.0
2025-06-07,H24,69,36,0.4785,3779.1031,6402.7767,-0.0,813.872079270988,-813.872079270988,211.00319764597026,0.0,0.0,226.275735687363,10112.706918764006,10302.60979664538,0.0
2025-06-07,H24,70,36,0.4662,3913.9013,6226.7434,-0.0,778.3832745768716,-778.3832745768716,197.1426513153636,0.0,0.0,188.33103201796968,10302.60979664538,10480.038182829207,0.0
2025-06-07,H24,71,36,0.4432,3895.42,6337.875,-0.0,796.8634015241258,-796.8634015241258,243.18665892103914,0.0,0.0,163.88917441229418,10480.038182829207,10698.906175858141,0.0
2025-06-07,H24,72,72,0.4411,4050.6606,6125.7972,0.0,801.57976827692,-801.57976827692,0.0,0.0,0.0,345.85609999999997,10698.906175858141,10698.906175858141,0.0
2025-06-07,H24,73,72,0.4551,3947.7071,5806.3878,0.0,839.274526563841,-839.274526563841,-0.0,0.0,0.0,309.7801166666667,10698.906175858141,10698.906175858141,0.0
2025-06-07,H24,74,72,0.4463,3660.34,5697.675,0.0,889.802903407726,-889.802903407726,0.0,0.0,0.0,339.55583333333334,10698.906175858141,10698.906175858141,0.0
2025-06-07,H24,75,72,0.4113,3720.274,5879.6474,0.0,864.6514575751546,-864.6514575751546,112.32647126873215,0.0,0.0,247.56909539793443,10698.906175858141,10800.0,0.0
2025-06-07,H24,76,72,0.5682,3712.0642,5952.2999,0.0,0.0,0.0,0.0,0.0,0.0,373.3726166666668,10800.0,10800.0,0.0
2025-06-07,H24,77,72,0.8279,3654.26,5751.15,0.0,0.0,0.0,0.0,0.0,0.0,349.48166666666657,10800.0,10800.0,0.0
2025-06-07,H24,78,72,0.8636,3965.9537,5515.8804,0.0,0.0,0.0,-0.0,0.0,0.0,258.32111666666674,10800.0,10800.0,0.0
2025-06-07,H24,79,72,0.8416,3993.9532,5657.1809,0.0,0.0,0.0,-0.0,0.0,0.0,277.20461666666665,10800.0,10800.0,0.0
2025-06-07,H24,80,72,0.8618,3709.21,5974.2,0.0,0.0,0.0,-0.0,0.0,0.0,377.49833333333333,10800.0,10800.0,0.0
2025-06-07,H24,81,72,0.8623,3777.4998,5857.0261,0.0,0.0,0.0,-0.0,0.0,0.0,346.58771666666667,10800.0,10800.0,0.0
2025-06-07,H24,82,72,0.9026,4049.3304,5642.2654,0.0,0.0,0.0,0.0,0.0,0.0,265.48916666666673,10800.0,10800.0,0.0
2025-06-07,H24,83,72,0.9754,4255.17,5481.75,0.0,0.0,0.0,0.0,0.0,0.0,204.43000000000006,10800.0,10800.0,0.0
2025-06-07,H24,84,72,1.0002,4268.4696,5231.0182,0.0,0.0,0.0,-0.0,0.0,0.0,160.42476666666664,10800.0,10800.0,0.0
2025-06-07,H24,85,72,0.9978,4159.8403,5249.0718,0.0,0.0,0.0,0.0,0.0,0.0,181.53858333333335,10800.0,10800.0,0.0
2025-06-07,H24,86,72,1.0271,4045.59,5443.9125,0.0,0.0,0.0,-0.0,0.0,0.0,233.05375000000004,10800.0,10800.0,0.0
2025-06-07,H24,87,72,1.0906,4002.3489,5322.8387,0.0,0.0,0.0,-0.0,0.0,0.0,220.08163333333334,10800.0,10800.0,0.0
2025-06-07,H24,88,72,0.9376,3961.8177,5105.0532,0.0,0.0,0.0,-0.0,0.0,0.0,190.53925000000004,10800.0,10800.0,0.0
2025-06-07,H24,89,72,0.6694,3899.65,4930.65,13.395291565290183,122.76319932093645,-109.36790775564627,0.0,-0.0,0.0,185.22862489862348,10800.0,10800.0,0.0
2025-06-07,H24,90,72,0.66,3891.668,4706.3153,32.33698336213274,948.517732223683,-916.1807488615502,0.0,0.0,0.0,168.11153336213283,10800.0,10800.0,0.0
2025-06-07,H24,91,72,0.7217,4080.0147,4459.0323,38.317099017946774,124.78402407666422,-86.46692505871745,0.0,-0.0,0.0,101.48669901794676,10800.0,10800.0,0.0
2025-06-07,H24,92,72,0.7308,4310.27,4249.35,82.90310651999152,130.95506562681368,-48.05195910682215,0.0,-0.0,0.0,72.74977318665822,10800.0,10800.0,0.0
2025-06-07,H24,93,72,0.7534,4255.8497,4105.4742,132.35281862876582,179.19632031955194,-46.84350169078613,0.0,-0.0,0.0,107.29023529543247,10800.0,10800.0,0.0
2025-06-07,H24,94,72,0.7823,4146.257,3928.3306,194.82718268146405,242.4640590146023,-47.63687633313825,0.0,-0.0,0.0,158.50611601479739,10800.0,10800.0,0.0
2025-06-07,H24,95,72,0.8055,4255.56,3688.9125,238.18575236114594,287.6089863094597,-49.42323394831374,0.0,-0.0,0.0,143.7445023611458,10800.0,10800.0,0.0
2025-06-07,H24,96,72,0.8271,4580.8126,3448.8055,246.61799010912227,308.0230268386336,-61.40503672951132,0.0,-0.0,0.0,57.95014010912223,10800.0,10800.0,0.0
2025-06-07,H24,97,72,0.8519,4446.1052,3224.8428,261.8235056816848,298.10462337693855,-36.28111769525373,0.0,-0.0,0.0,58.27977234835146,10800.0,10800.0,0.0
2025-06-07,H24,98,72,0.8791,3998.91,3031.95,316.3557739397021,303.12472118759894,13.231052752103153,0.0,-0.0,0.0,155.19577393970212,10800.0,10800.0,0.0
2025-06-07,H24,99,72,0.9024,4015.673,2865.9383,368.80238333380004,339.8479970428833,28.954386290916716,0.0,-0.0,0.0,177.17993333380002,10800.0,10800.0,0.0
2025-06-07,H24,100,72,0.9163,3868.2388,2612.6819,381.1605427169103,325.61282821371435,55.54771450319595,0.0,-0.0,0.0,171.90105938357704,10800.0,10800.0,0.0
2025-06-07,H24,101,72,0.9264,3514.92,2315.2125,353.22830793399885,278.87611155728706,74.35219637671179,0.0,-0.0,0.0,153.2770579339989,10800.0,10800.0,0.0
2025-06-07,H24,102,72,0.9462,3593.0837,2122.4449,306.4888838645175,284.99732761475934,21.491556249758162,0.0,0.0,0.0,61.38241719785083,10800.0,10800.0,0.0
2025-06-07,H24,103,72,0.9742,3685.3548,1879.3729,383.3293703709794,338.94655864725866,44.38281172372075,0.0,0.0,0.0,82.33238703764619,10800.0,10800.0,0.0
2025-06-07,H24,104,72,0.9862,3624.68,1616.25,443.0195823868947,373.5147807293839,69.50480165751077,0.0,0.0,0.0,108.2812490535614,10800.0,10800.0,0.0
2025-06-07,H24,105,72,0.976,3664.5115,1516.6156,465.37331227418656,413.7523330050329,51.62097926915368,0.0,0.0,0.0,107.39066227418664,10800.0,10800.0,0.0
2025-06-07,H24,106,72,1.0742,3652.3284,1337.2088,462.9139012244565,447.5268490735467,15.387052150909767,0.0,0.0,0.0,77.06063455778985,10800.0,10800.0,0.0
2025-06-07,H24,107,72,1.2313,3549.65,1024.0125,479.311514034175,452.6934168602911,26.618097173883882,0.0,0.0,0.0,58.37193070084163,10800.0,10800.0,0.0
2025-06-07,H24,108,108,1.2561,3509.2015,770.9213,0.0,0.0,0.0,0.0,456.3800333333333,0.0,0.0,10800.0,10292.911074074074,0.0
2025-06-07,H24,109,108,1.2447,3564.3211,569.6122,560.1110242709265,507.58841649333914,52.522607777587325,0.0,0.0,0.0,60.99287427092656,10292.911074074074,10292.911074074074,0.0
2025-06-07,H24,110,108,1.2545,3738.22,391.7625,360.27498488946253,101.85978446236032,258.4152004271022,0.0,197.46793177720411,0.0,0.0,10292.911074074074,10073.502260988293,0.0
2025-06-07,H24,111,108,1.2522,3988.7332,238.8507,580.1411944026663,559.9303674768471,20.21082692581922,0.0,0.0,44.83922226400034,0.0,10073.502260988293,10073.502260988293,280.73837059490614
2025-06-07,H24,112,108,1.2881,3946.4014,98.2524,0.0,0.0,0.0,0.0,592.4437207813627,48.91444588530396,0.0,10073.502260988293,9415.231460120112,315.0334887243002
2025-06-07,H24,113,108,1.3466,3678.75,0.0,0.0,0.0,0.0,0.0,613.125,0.0,0.0,9415.231460120112,8733.981460120112,0.0
2025-06-07,H24,114,108,1.3523,3623.0993,0.0,0.0,0.0,0.0,0.0,603.8498833333333,0.0,0.0,8733.981460120112,8063.037145305298,0.0
2025-06-07,H24,115,108,1.3445,3630.1259,3.4923,0.0,0.0,0.0,0.0,604.4389333333334,0.0,0.0,8063.037145305298,7391.438330490483,0.0
2025-06-07,H24,116,108,1.3483,3634.43,0.0,0.0,0.0,0.0,0.0,605.7383333333332,0.0,0.0,7391.438330490483,6718.39573789789,0.0
2025-06-07,H24,117,108,1.349,3730.3751,0.0,0.0,0.0,0.0,0.0,621.7291833333334,0.0,0.0,6718.39573789789,6027.585534194187,0.0
2025-06-07,H24,118,108,1.3473,3722.4982,0.2507,0.0,0.0,0.0,0.0,620.3745833333332,0.0,0.0,6027.585534194187,5338.280441601594,0.0
2025-06-07,H24,119,108,1.3482,3710.54,0.0,0.0,0.0,0.0,0.0,618.4233333333333,0.0,0.0,5338.280441601594,4651.143404564557,0.0
2025-06-07,H24,120,108,1.3513,3959.6465,0.0,0.0,0.0,0.0,0.0,659.9410833333333,0.0,0.0,4651.143404564557,3917.875534194187,0.0
2025-06-07,H24,121,108,1.34,3949.4609,0.018,0.0,0.0,0.0,0.0,651.1030183061528,7.137465027180497,0.0,3917.875534194187,3194.4277360762394,47.821015682109326
2025-06-07,H24,122,108,1.3489,3730.5,0.0,0.0,0.0,0.0,0.0,621.75,0.0,0.0,3194.4277360762394,2503.594402742906,0.0
2025-06-07,H24,123,108,1.3952,3847.3544,0.0,0.0,0.0,0.0,0.0,641.2257333333333,0.0,0.0,2503.594402742906,1791.1213657058688,0.0
2025-06-07,H24,124,108,1.2226,3769.4198,0.0013,670.8428965626864,661.2499513769326,9.59294518575382,0.0,-0.0,0.0,42.60647989601978,1791.1213657058688,1791.1213657058688,0.0
2025-06-07,H24,125,108,0.9332,3457.29,0.0,672.0544233191998,678.9398632595969,-6.885439940397077,0.0,0.0,0.0,95.83942331919991,1791.1213657058688,1791.1213657058688,0.0
2025-06-07,H24,126,108,0.9068,3467.6404,0.0,697.753833880611,666.1221134483035,31.631720432307475,0.0,0.0,0.0,119.81376721394429,1791.1213657058688,1791.1213657058688,0.0
2025-06-07,H24,127,108,0.9371,3668.6714,0.0,702.6716327661179,641.6013953103202,61.070237455797724,0.0,0.0,0.0,91.22639943278455,1791.1213657058688,1791.1213657058688,0.0
2025-06-07,H24,128,108,0.9371,3772.81,0.0,694.5117140297937,638.6638591620527,55.84785486774092,0.0,0.0,0.0,65.71004736312705,1791.1213657058688,1791.1213657058688,0.0
2025-06-07,H24,129,108,0.9871,3615.6306,0.0,662.9012592614886,645.1774903224841,17.723768939004458,0.0,-0.0,0.0,60.29615926148858,1791.1213657058688,1791.1213657058688,0.0
2025-06-07,H24,130,108,0.7764,3417.3567,0.0,606.8150247536506,579.4999830154206,27.31504173822998,12.360704553285586,0.0,0.0,24.894870200365062,1791.1213657058688,1802.2459998038257,0.0
2025-06-07,H24,131,108,0.4209,3294.35,0.0,1332.621563890024,1343.057670349435,-10.436106459411121,783.5632305566907,0.0,0.0,0.0,1802.2459998038257,2507.4529073048475,0.0
2025-06-07,H24,132,108,0.3859,3181.6818,0.0,1367.1809086991864,1369.9878165527728,-2.806907853586381,833.3333333333333,0.0,0.0,3.56727536585322,2507.4529073048475,3257.4529073048475,0.0
2025-06-07,H24,133,108,0.4368,3089.2902,0.0,528.5152820904824,528.5152820904824,0.0,0.0,0.0,0.0,13.633582090482491,3257.4529073048475,3257.4529073048475,0.0
2025-06-07,H24,134,108,0.4198,3071.27,0.0,1341.3559576476496,1341.3559576476496,0.0,809.6943678771759,0.0,0.0,19.78325643714038,3257.4529073048475,3986.1778383943056,0.0
2025-06-07,H24,135,108,0.4186,3166.9128,0.0,1321.6792911269981,1329.21885745325,-7.5395663262518156,793.8604911269981,0.0,0.0,0.0,3986.1778383943056,4700.6522804086035,0.0
2025-06-07,H24,136,108,0.4241,3261.8725,0.0,1348.0207916089435,1355.7941831651515,-7.773391556208026,804.3753749422768,0.0,0.0,0.0,4700.6522804086035,5424.590117856653,0.0
2025-06-07,H24,137,108,0.4237,3170.28,0.0,1384.363252137336,1384.363252137336,0.0,818.2167543327872,0.0,0.0,37.76649780454886,5424.590117856653,6160.985196756161,0.0
2025-06-07,H24,138,108,0.4248,2857.4118,0.0,1389.7885435954952,1389.7885435954952,0.0,804.3828232996674,0.0,0.0,109.17042029582785,6160.985196756161,6884.929737725862,0.0
2025-06-07,H24,139,108,0.424,2979.4698,0.0,1376.6466053174588,1376.6466053174588,0.0,806.1510829344501,0.0,0.0,73.91722238300883,6884.929737725862,7610.465712366867,0.0
2025-06-07,H24,140,108,0.422,3339.97,0.0,1361.6647935435126,1362.0948655431416,-0.4300719996290354,805.003126876846,0.0,0.0,0.0,7610.465712366867,8334.968526556027,0.0
2025-06-07,H24,141,108,0.424,3172.9743,0.0,1331.65091323431,1340.7618109232267,-9.110897688916566,802.8218632343102,0.0,0.0,0.0,8334.968526556027,9057.508203466907,0.0
2025-06-07,H24,142,108,0.4271,3471.6835,0.0,1355.941850656929,1355.941850656929,0.0,754.7079647679209,0.0,0.0,22.619969222341524,9057.508203466907,9736.745371758036,0.0
2025-06-07,H24,143,108,0.4276,4175.29,0.0,691.641180235207,691.641180235207,0.0,0.0,4.240486431459658,0.0,0.0,9736.745371758036,9732.033720167525,0.0
2025-06-08,H24,0,0,0.4248,4173.8346,0.0,732.8041208815466,732.8041208815466,0.0,0.0,0.0,0.0,37.16502088154664,9732.033720167525,9732.033720167525,0.0
2025-06-08,H24,1,0,0.4245,4139.4847,0.0,1061.2133078687818,1061.2133078687818,0.0,353.29586648052805,0.0,0.0,18.003324721587205,9732.033720167525,10050.0,0.0
2025-06-08,H24,2,0,0.4269,4261.73,0.0,700.3442678484922,700.3442678484922,0.0,0.0,0.0,9.944065484840962,0.0,10050.0,10050.0,21.225607777393034
2025-06-08,H24,3,0,0.4272,4047.0669,0.0,709.5930005185257,709.5930005185257,0.0,0.0,0.0,0.0,35.08185051852581,10050.0,10050.0,0.0
2025-06-08,H24,4,0,0.4271,4014.4815,0.0,704.8967596895991,704.8967596895991,0.0,0.0,0.0,0.0,35.816509689599116,10050.0,10050.0,0.0
2025-06-08,H24,5,0,0.4285,4160.9,0.0,686.3128998808872,686.3128998808872,0.0,0.0,0.0,7.170433452445991,0.0,10050.0,10050.0,15.362653671865536
2025-06-08,H24,6,0,0.4311,3930.1364,0.0,656.438351912258,656.438351912258,0.0,0.0,0.0,0.0,1.4156185789247502,10050.0,10050.0,0.0
2025-06-08,H24,7,0,0.4302,3681.4247,0.0,682.7467458909688,682.7467458909688,0.0,0.0,0.0,0.0,69.17596255763544,10050.0,10050.0,0.0
2025-06-08,H24,8,0,0.4279,3684.19,0.0,710.0101613080685,710.0101613080685,0.0,0.0,0.0,0.0,95.97849464140188,10050.0,10050.0,0.0
2025-06-08,H24,9,0,0.4312,3854.7181,0.0,674.5869400021518,674.5869400021518,0.0,0.0,0.0,0.0,32.13392333548518,10050.0,10050.0,0.0
2025-06-08,H24,10,0,0.4333,4005.6081,0.0,699.3693746454728,699.3693746454728,0.0,0.0,0.0,0.0,31.768024645472906,10050.0,10050.0,0.0
2025-06-08,H24,11,0,0.4311,3919.91,0.0,731.3559121996193,731.3559121996193,0.0,0.0,0.0,0.0,78.03757886628603,10050.0,10050.0,0.0
2025-06-08,H24,12,0,0.4293,3572.3045,0.0,688.1279054599447,688.1279054599447,0.0,0.0,0.0,0.0,92.74382212661135,10050.0,10050.0,0.0
2025-06-08,H24,13,0,0.4324,3685.3403,0.0,664.3336380232148,664.3336380232148,0.0,0.0,0.0,0.0,50.11025468988157,10050.0,10050.0,0.0
2025-06-08,H24,14,0,0.4367,4086.77,0.0,675.2379280041071,675.2379280041071,0.0,0.0,0.0,5.890405329226269,0.0,10050.0,10050.0,12.861700036365558
2025-06-08,H24,15,0,0.4348,3907.3277,0.0,631.6598373821647,631.6598373821647,0.0,0.0,0.0,19.561445951168594,0.0,10050.0,10050.0,42.52658349784052
2025-06-08,H24,16,0,0.4335,3780.8495,0.0,630.457547729172,630.457547729172,0.0,0.0,0.0,0.0,0.31596439583870506,10050.0,10050.0,0.0
2025-06-08,H24,17,0,0.4357,3905.38,0.0,664.9974623027582,664.9974623027582,0.0,0.0,0.0,0.0,14.100795636091561,10050.0,10050.0,0.0
2025-06-08,H24,18,0,0.4374,3822.6771,0.0013,664.1505035309565,664.1505035309565,0.0,0.0,0.0,0.0,27.037870197623192,10050.0,10050.0,0.0
2025-06-08,H24,19,0,0.4371,3730.9427,0.0,643.4203197406193,643.4203197406193,0.0,0.0,0.0,0.0,21.596536407286067,10050.0,10050.0,0.0
2025-06-08,H24,20,0,0.4356,3723.27,0.0,613.1744074693981,613.1744074693981,0.0,0.0,0.0,7.370592530601812,0.0,10050.0,10050.0,16.053150531650747
2025-06-08,H24,21,0,0.4353,3664.364,0.0187,636.5089409002544,636.5089409002544,0.0,0.0,0.0,0.0,25.78472423358778,10050.0,10050.0,0.0
2025-06-08,H24,22,0,0.436,3618.4461,0.0,621.8338829155362,621.8338829155362,0.0,0.0,0.0,0.0,18.75953291553617,10050.0,10050.0,0.0
2025-06-08,H24,23,0,0.4378,3702.61,0.0,618.5168094267536,618.5168094267536,0.0,0.0,0.0,0.0,1.415142760086951,10050.0,10050.0,0.0
2025-06-08,H24,24,0,0.4401,3927.941,0.2611,623.2958414921941,623.2958414921941,0.0,0.0,0.0,31.317475174472474,0.0,10050.0,10050.0,68.91410412142667
2025-06-08,H24,25,0,0.4389,3903.7343,0.0,626.1403804549429,626.1403804549429,0.0,0.0,0.0,24.482002878390404,0.0,10050.0,10050.0,53.72575531662774
2025-06-08,H24,26,0,0.4364,3639.0,0.0,635.3102570871931,635.3102570871931,0.0,0.0,0.0,0.0,28.810257087193122,10050.0,10050.0,0.0
2025-06-08,H24,27,0,0.4393,3535.489,3.6362,609.0098885572011,609.0098885572011,0.0,0.0,0.0,0.0,20.36775522386779,10050.0,10050.0,0.0
2025-06-08,H24,28,0,0.4422,3565.4404,0.0,604.6456965598418,604.6456965598418,0.0,0.0,0.0,0.0,10.40562989317516,10050.0,10050.0,0.0
2025-06-08,H24,29,0,0.4395,3592.17,0.0,598.5167614591514,598.5167614591514,0.0,0.0,0.0,0.178238540848497,0.0,10050.0,10050.0,0.3916791935145721
2025-06-08,H24,30,0,0.4333,3553.951,101.9455,589.7045233323615,589.7045233323615,0.0,0.0,0.0,0.0,14.370273332361535,10050.0,10050.0,0.0
2025-06-08,H24,31,0,0.4439,3655.6324,245.9034,574.196904252723,574.196904252723,0.0,0.0,0.0,0.0,5.908737586056304,10050.0,10050.0,0.0
2025-06-08,H24,32,0,0.4301,3771.6,399.75,545.7209215149707,545.7209215149707,0.0,0.0,0.0,16.254078485029254,0.0,10050.0,10050.0,34.954395782055414
2025-06-08,H24,33,0,0.3713,3643.7072,579.5839,1343.7085710482995,1343.7085710482995,0.0,833.021354381633,0.0,9.947598300641403e-14,0.0,10050.0,10799.71921894347,1.8467716245140764e-13
2025-06-08,H24,34,0,0.5708,4020.7785,794.4316,556.9774316084586,556.9774316084586,0.0,-0.0,0.0,0.0,19.252948275125277,10799.71921894347,10799.71921894347,0.0
2025-06-08,H24,35,0,0.9099,4744.03,1023.15,0.0,0.0,0.0,0.0,620.1466666666666,0.0,0.0,10799.71921894347,10110.667367091619,0.0
2025-06-08,H24,36,36,0.9368,4850.2283,1224.1901,0.0,0.0,0.0,0.0,604.3397,0.0,1.1368683772161603e-13,10110.667367091619,9439.178811536063,0.0
2025-06-08,H24,37,36,0.8758,4789.451,1387.4953,0.0,0.0,0.0,0.0,566.9926166666667,0.0,0.0,9439.178811536063,8809.187015239768,0.0
2025-06-08,H24,38,36,0.8759,4837.6,1549.65,0.0,0.0,0.0,0.0,547.9916666666667,0.0,0.0,8809.187015239768,8200.307385610138,0.0
2025-06-08,H24,39,36,0.8601,4791.2318,1760.5889,0.0,0.0,0.0,0.0,505.10714999999993,0.0,0.0,8200.307385610138,7639.077218943472,0.0
2025-06-08,H24,40,36,0.8442,4692.686,1972.0283,0.0,0.0,0.0,0.0,453.4429499999999,0.0,0.0,7639.077218943472,7135.251718943472,0.0
2025-06-08,H24,41,36,0.8334,4697.16,2161.4625,0.0,0.0,0.0,0.0,422.6162499999999,0.0,0.0,7135.251718943472,6665.678107832361,0.0
2025-06-08,H24,42,36,0.8092,4887.8668,2384.0642,0.0,0.0,0.0,0.0,417.30043333333333,0.0,0.0,6665.678107832361,6202.010959684213,0.0
2025-06-08,H24,43,36,0.7972,4896.9268,2790.7824,-0.0,271.11007675766143,-271.11007675766143,0.0,351.0240666666666,0.0,0.0,6202.010959684213,5811.984218943472,0.0
2025-06-08,H24,44,36,0.7644,4669.62,3284.8875,-0.0,331.28954879167304,-331.28954879167304,0.0,230.78875000000005,0.0,0.0,5811.984218943472,5555.552274499028,0.0
2025-06-08,H24,45,36,0.6899,4648.0364,3613.4194,86.27214110911197,253.54147234690186,-167.26933123778988,0.0,86.16402555755462,0.0,0.0,5555.552274499028,5459.814468323967,0.0
2025-06-08,H24,46,36,0.86,5498.3542,3972.7764,0.0,0.0,0.0,0.0,254.26296666666656,0.0,0.0,5459.814468323967,5177.30006091656,0.0
2025-06-08,H24,47,36,1.1617,6631.75,4447.65,0.0,0.0,0.0,0.0,364.01666666666665,0.0,0.0,5177.30006091656,4772.837097953598,0.0
2025-06-08,H24,48,36,1.1683,6698.7418,4926.3307,0.0,0.0,0.0,0.0,295.40184999999997,0.0,0.0,4772.837097953598,4444.61282017582,0.0
2025-06-08,H24,49,36,1.0956,6494.8889,5413.8941,0.0,0.0,0.0,0.0,180.16579999999988,0.0,0.0,4444.61282017582,4244.428597953598,0.0
2025-06-08,H24,50,36,1.0849,6509.24,5817.15,0.0,0.0,0.0,0.0,115.34833333333336,0.0,0.0,4244.428597953598,4116.263783138783,0.0
2025-06-08,H24,51,36,1.061,6465.7204,5997.8784,0.0,0.0,0.0,0.0,77.97366666666676,0.0,0.0,4116.263783138783,4029.6263757313754,0.0
2025-06-08,H24,52,36,1.043,6448.8086,6152.0353,0.0,0.0,0.0,0.0,49.46221666666679,0.0,0.0,4029.6263757313754,3974.668357212857,0.0
2025-06-08,H24,53,36,1.036,6472.9,6434.7,0.0,0.0,0.0,0.0,6.366666666666788,0.0,0.0,3974.668357212857,3967.5942831387824,0.0
2025-06-08,H24,54,36,1.0147,6444.3459,6810.0052,0.0,0.0,0.0,0.0,0.0,0.0,60.94321666666656,3967.5942831387824,3967.5942831387824,0.0
2025-06-08,H24,55,36,0.9922,6504.8418,6996.9445,0.0,0.0,0.0,0.0,0.0,0.0,82.01711666666642,3967.5942831387824,3967.5942831387824,0.0
2025-06-08,H24,56,36,0.97,6605.65,7001.55,0.0,0.0,0.0,18.302794086647886,0.0,0.0,47.68053924668546,3967.5942831387824,3984.0667978167658,0.0
2025-06-08,H24,57,36,0.9422,6535.4687,7091.2173,0.0,0.0,0.0,0.0,0.0,0.0,92.62476666666657,3984.0667978167658,3984.0667978167658,0.0
2025-06-08,H24,58,36,0.9569,6433.481,7196.7538,0.0,0.0,0.0,0.0,0.0,0.0,127.21213333333344,3984.0667978167658,3984.0667978167658,0.0
2025-06-08,H24,59,36,0.9977,6442.88,7291.2,0.0,0.0,0.0,24.308085633736027,0.0,0.0,117.07858103293051,3984.0667978167658,4005.9440748871284,0.0
2025-06-08,H24,60,36,0.9919,6562.5092,7422.6374,0.0,0.0,0.0,2.160761752301975,0.0,0.0,141.1939382476979,4005.9440748871284,4007.8887604642,0.0
2025-06-08,H24,61,36,0.9588,6571.4736,7433.1064,0.0,0.0,0.0,4.395627448044857,0.0,0.0,139.2098392186218,4007.8887604642,4011.8448251674404,0.0
2025-06-08,H24,62,36,0.9549,6471.88,7443.075,0.0,0.0,0.0,43.22950919860856,0.0,0.0,118.63632413472473,4011.8448251674404,4050.751383446188,0.0
2025-06-08,H24,63,36,0.9839,6459.8439,7689.5695,0.0,0.0,0.0,43.843123688961285,0.0,0.0,161.11114297770536,4050.751383446188,4090.210194766253,0.0
